scenario,algorithm,n,pdr_critical_median,pdr_critical_iqr,pdr_critical_n,pdr_median,pdr_iqr,pdr_n,throughput_mbps_median,throughput_mbps_iqr,throughput_mbps_n,time_to_restore_critical_s_median,time_to_restore_critical_s_iqr,time_to_restore_critical_s_n,control_seconds_median,control_seconds_iqr,control_seconds_n,p95_latency_ms_median,p95_latency_ms_iqr,p95_latency_ms_n
scale_free-n60-load0.7-random_node_30-centralised,spf-static,30,0.3440293639779255,0.1679747386637782,30,0.2723406568153539,0.08467167077605622,30,1568.5682330713812,527.5436757500195,30,,,0,0.008290999998280313,0.007863149996410357,30,103.07203998677366,0.8721798075414426,30
scale_free-n60-load0.7-regional_srlg-centralised,cspf,30,0.9153574897006775,0.08474522439447418,30,0.5754667945488174,0.04013518868728516,30,3476.824260479192,147.91774603105387,30,0.2,0.0,8,0.09382809999806341,0.038349449994711904,30,155.07480223617173,2.1533022726872275,30
scale_free-n60-load0.7-regional_srlg-centralised,ecmp,30,0.8960041780257157,0.08817398564789058,30,0.5486791354424302,0.034534234801171126,30,3326.841147579178,192.48335327471705,30,0.2,0.0,8,0.09831155000574654,0.048524724992603296,30,119.38712874678991,46.33986581907308,30
scale_free-n60-load0.7-regional_srlg-centralised,orbit,30,0.9233893323204447,0.08517019968832473,30,0.5924752859438898,0.03880916272603596,30,3524.6603444067596,209.89240722939712,30,0.2,0.0,9,0.0686201999997138,0.026326675008021994,30,154.0336106153693,35.38665130839439,30
scale_free-n60-load0.7-regional_srlg-centralised,spf-reconverge,30,0.8576736144116279,0.10097734052422425,30,0.48103136545284053,0.026465545594559492,30,2980.630716376727,224.16065972554543,30,0.2,0.0,8,0.023951100003614556,0.013082574991130969,30,153.50619328840054,48.908272279465194,30
scale_free-n60-load0.7-regional_srlg-centralised,spf-static,30,0.5193260228266743,0.08776168304302279,30,0.39537236752743965,0.06785024445637328,30,2396.1935383315144,263.7625096395768,30,,,0,0.008282249989861157,0.0024157500083674677,30,103.0844140990815,1.0147571225578673,30
waxman-n60-load0.7-cascading-centralised,cspf,30,0.950477363266085,0.044897350475898934,30,0.6916831014702753,0.05344825303051992,30,4424.4155501515415,997.9644378801927,30,0.0,0.0,28,0.15729194998857565,0.0652993750081805,30,151.23884843862368,47.95860635773269,30
waxman-n60-load0.7-cascading-centralised,ecmp,30,0.9231335690330764,0.12321074211270855,30,0.5190259973476427,0.06878958838870086,30,3444.9841147639827,675.0546521935676,30,0.2,0.2,27,0.22058120000292547,0.0644311999931233,30,151.10059940887407,0.37242700166518716,30
waxman-n60-load0.7-cascading-centralised,orbit,30,0.9703498605787215,0.07388618815525982,30,0.6604423271973319,0.0620577861254199,30,4245.04702820426,913.2856039019898,30,0.2,0.2,28,0.11093495001114206,0.05503487500027404,30,103.38111463599998,48.761271896313346,30
waxman-n60-load0.7-cascading-centralised,spf-reconverge,30,0.9231335690330764,0.12321074211270855,30,0.5190259973476427,0.06878958838870086,30,3444.9841147639827,675.0546521935676,30,0.2,0.2,27,0.03197034999902826,0.014491724992694799,30,151.10059940887407,0.37242700166518716,30
waxman-n60-load0.7-cascading-centralised,spf-static,30,0.6146352723629998,0.1489692721971687,30,0.43944982203172134,0.05947962619517522,30,2918.7339443703113,731.0121614415875,30,0.0,0.0,20,0.009479899999860208,0.0023953250019985717,30,101.23955883535848,0.6741313737703791,30
waxman-n60-load0.7-congestion_surge-centralised,cspf,30,0.6197617791732535,0.08003308917023488,30,0.336628200442992,0.01936383860902846,30,5431.187892334295,783.0357127465759,30,0.0,0.0,30,0.05058950000238838,0.030382225006178487,30,251.12945838673517,49.7000880809386,30
waxman-n60-load0.7-congestion_surge-centralised,ecmp,30,0.5779018154818643,0.09993721133664202,30,0.2753950368820176,0.043920342666469714,30,4247.853220428555,631.7269993358054,30,0.0,0.0,30,0.05860095000389265,0.04562652500317199,30,200.8220305466431,49.55784969465685,30
waxman-n60-load0.7-congestion_surge-centralised,orbit,30,0.7902282710398225,0.06493220538761191,30,0.3251252890730235,0.031659453060518705,30,5252.922776113923,828.9766870412923,30,0.0,0.0,30,0.0441216000035638,0.02202972500163014,30,301.15798033058934,50.126038907388136,30
waxman-n60-load0.7-congestion_surge-centralised,spf-reconverge,30,0.5779018154818643,0.09993721133664202,30,0.2753950368820176,0.043920342666469714,30,4247.853220428555,631.7269993358054,30,0.0,0.0,30,0.010189550004724879,0.012968050003109965,30,200.8220305466431,49.55784969465685,30
waxman-n60-load0.7-congestion_surge-centralised,spf-static,30,0.5779018154818643,0.09993721133664202,30,0.2753950368820176,0.043920342666469714,30,4247.853220428555,631.7269993358054,30,0.0,0.0,30,0.009863749997748528,0.0011037500007660128,30,200.8220305466431,49.55784969465685,30
waxman-n60-load0.7-critical_link-centralised,cspf,30,0.980683596373211,0.032697271013256035,30,0.7624567354044542,0.031997825815910486,30,4968.580447120159,1084.7162814438861,30,0.0,0.0,30,0.10824755000066943,0.04674424999029725,30,150.71802897494177,48.284898540828536,30
waxman-n60-load0.7-critical_link-centralised,ecmp,30,0.9394974876835389,0.08697178249011506,30,0.5545700212958153,0.031311699231475365,30,3658.6027273955397,492.8332572137824,30,0.0,0.2,29,0.13659539999935078,0.054239575008978136,30,150.89903026704803,0.49200397309033406,30
waxman-n60-load0.7-critical_link-centralised,orbit,30,0.9993639645135473,0.0005949194028760374,30,0.7359987813872426,0.04718103001285867,30,4783.044252215613,915.3863670254814,30,0.0,0.2,30,0.08300339998822892,0.040229549987998325,30,103.16645808982044,36.78874069080439,30
waxman-n60-load0.7-critical_link-centralised,spf-reconverge,30,0.9394974876835389,0.08697178249011506,30,0.5545700212958153,0.031311699231475365,30,3658.6027273955397,492.8332572137824,30,0.0,0.2,29,0.02032675000373274,0.01274712499071029,30,150.89903026704803,0.49200397309033406,30
waxman-n60-load0.7-critical_link-centralised,spf-static,30,0.8764721161559383,0.11418068910680135,30,0.5430049522201437,0.03805511514325466,30,3594.8991286722035,528.9376182952137,30,0.0,0.0,17,0.009921000004396774,0.006221149997145403,30,150.80596837684936,0.5623091903703425,30
waxman-n60-load0.7-none-centralised,cspf,30,0.9934832378802141,0.027116893795911423,30,0.7489811945882832,0.04302942850991531,30,4818.520794090172,896.0028347648804,30,,,0,0.04084145000524586,0.030837524998787558,30,128.13848491000107,48.271245750459286,30
waxman-n60-load0.7-none-centralised,ecmp,30,0.9405928301155505,0.08881891249858709,30,0.5510959432389511,0.05832905919314102,30,3535.1601262304557,650.0076713579997,30,,,0,0.05984500000340631,0.02912922499672277,30,150.82085466734952,0.5241972702386306,30
waxman-n60-load0.7-none-centralised,orbit,30,1.0,0.0,30,0.722582471243308,0.05658877273633112,30,4598.798259134205,755.4201685491007,30,,,0,0.043130500002007466,0.01723900000069989,30,150.6145054219573,47.874232953541465,30
waxman-n60-load0.7-none-centralised,spf-reconverge,30,0.9405928301155505,0.08881891249858709,30,0.5510959432389511,0.05832905919314102,30,3535.1601262304557,650.0076713579997,30,,,0,0.009471400000620633,0.007321350010897731,30,150.82085466734952,0.5241972702386306,30
waxman-n60-load0.7-none-centralised,spf-static,30,0.9405928301155505,0.08881891249858709,30,0.5510959432389511,0.05832905919314102,30,3535.1601262304557,650.0076713579997,30,,,0,0.009635550006350968,0.00248572499549482,30,150.82085466734952,0.5241972702386306,30
waxman-n60-load0.7-random_node_10-centralised,cspf,30,0.7833415144703939,0.06945363277314764,30,0.6060951016048294,0.06792978909600422,30,4005.6605959475737,786.553951650903,30,0.2,0.0,1,0.09569295000255806,0.050175799980934244,30,151.14227092926018,47.28214980267171,30
waxman-n60-load0.7-random_node_10-centralised,ecmp,30,0.7573798742968941,0.0865448380252486,30,0.44289085691833674,0.06832569615866291,30,2870.9780315454245,559.9610785818231,30,0.2,0.0,1,0.11224120000406401,0.047956975005945424,30,151.11809805768127,0.4581024582742259,30
waxman-n60-load0.7-random_node_10-centralised,orbit,30,0.8005389828685217,0.07086794724081635,30,0.5821780237221645,0.04793308958413656,30,3909.5811440305833,628.8150061344991,30,0.2,0.0,1,0.0791112000006251,0.03634349998901598,30,104.51232451315883,48.063190237722864,30
waxman-n60-load0.7-random_node_10-centralised,spf-reconverge,30,0.7573798742968941,0.0865448380252486,30,0.44289085691833674,0.06832569615866291,30,2870.9780315454245,559.9610785818231,30,0.2,0.0,1,0.017766249999112915,0.004874525002378505,30,151.11809805768127,0.4581024582742259,30
waxman-n60-load0.7-random_node_10-centralised,spf-static,30,0.6689444600056694,0.0902070816087942,30,0.4138732072399087,0.07735413786640721,30,2705.3080509429483,641.6379387897914,30,,,0,0.00991634999809321,0.0014947749987186398,30,150.63230770376245,49.187040947370406,30
waxman-n60-load0.7-random_node_30-centralised,cspf,30,0.5149325875237609,0.13295957194539643,30,0.3671114863610344,0.05282400384704716,30,2512.640832148254,602.787672540263,30,,,0,0.0787945500051137,0.04604562500389875,30,105.45938127521202,48.65906411960806,30
waxman-n60-load0.7-random_node_30-centralised,ecmp,30,0.48329485999138777,0.12929882089342482,30,0.2829384387444638,0.046425224859038994,30,1927.1559302070232,522.7788211180718,30,,,0,0.09257380000781268,0.03924369999367627,30,151.14643266394776,1.01097698428498,30
waxman-n60-load0.7-random_node_30-centralised,orbit,30,0.5124056343453911,0.1900942245604833,30,0.3680013323406408,0.04827571355240673,30,2482.66776775598,684.8921884105089,30,,,0,0.07896655001241015,0.028816149995691376,30,103.63464450224618,48.74214686654766,30
waxman-n60-load0.7-random_node_30-centralised,spf-reconverge,30,0.48329485999138777,0.12929882089342482,30,0.2829384387444638,0.046425224859038994,30,1927.1559302070232,522.7788211180718,30,,,0,0.020104000002902467,0.014597825007513165,30,151.14643266394776,1.01097698428498,30
waxman-n60-load0.7-random_node_30-centralised,spf-static,30,0.27313016282829733,0.13340060683852012,30,0.2168747348780733,0.05686393153132485,30,1427.9620095825935,499.39845134158304,30,,,0,0.009734150000440422,0.0017327000059594866,30,101.29506724914488,1.1857857169841708,30
waxman-n60-load0.7-regional_srlg-centralised,cspf,30,0.8181792455019973,0.09368958892546342,30,0.6060533941888502,0.05488613210534676,30,3688.597372834459,539.0598741822664,30,0.2,0.0,1,0.07619230000273092,0.04365475001031882,30,130.16293714633915,48.69803555393261,30
waxman-n60-load0.7-regional_srlg-centralised,ecmp,30,0.7596550081408306,0.14423418660154108,30,0.44422008945490066,0.06780272934687392,30,2797.136163415025,390.6128337711266,30,0.2,0.0,1,0.12029429999529384,0.04197807499804185,30,151.05249226655482,0.4156461171114927,30
waxman-n60-load0.7-regional_srlg-centralised,orbit,30,0.8219069611789942,0.09153924069372821,30,0.5952765835880114,0.058706498323664036,30,3729.6286022685026,501.5903538925777,30,0.2,0.0,1,0.07617880000179866,0.040313499986950774,30,103.24817242484315,48.954074207835205,30
waxman-n60-load0.7-regional_srlg-centralised,spf-reconverge,30,0.7596550081408306,0.14423418660154108,30,0.44422008945490066,0.06780272934687392,30,2797.136163415025,390.6128337711266,30,0.2,0.0,1,0.0211407499955385,0.01176754999323748,30,151.05249226655482,0.4156461171114927,30
waxman-n60-load0.7-regional_srlg-centralised,spf-static,30,0.6505099251218438,0.09910632998994118,30,0.4089319318402477,0.05202456820367268,30,2600.152573400681,307.96153116223195,30,,,0,0.009904599995934404,0.009347825001896126,30,150.46381812986561,49.41787341029186,30
